CHEMBL2407985; CC1OC2=C(NC1=O)C=C(CN1CCN(CC1)C1=C(C)C=C(C=C1)C(=O)NC1CC1)C=C2C
CHEMBL1076521; CC1CCCCN1CCC(=O)NC1=CC2=C(O)C3=CC(NC(=O)CCN4CCCCC4C)=CC=C3N=C2C=C1
CHEMBL2208348; CC1C2CC3=C(C=C(C=C3)C(=O)NCCC3=CC=C(C=C3)C3=CC=CC(O)=C3)C1(C)CCN2CC1CC1
CHEMBL211543; CC1=CC(O)=CC(C)=C1C[C@H](N)C(=O)N[C@H]1CC2=C(CN(CC3=NC4=CC=CC=C4N3)C1=O)C=CC=C2
CHEMBL3233195; CC1=CC(O)=CC(C)=C1C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=C(C)C=C(O)C=C1C)C(N)=O
CHEMBL260127; CC1=CC(O)=CC(C)=C1C[C@H](N)C(=O)N1CC2=C(C[C@H]1C(=O)NCC1CC3=C(C1)C=CC=C3)C=CC=C2
CHEMBL484216; CC(COC1=C2C=CC(C)=NC2=CC=C1)N1CCC(CC2=CC3=C(OCC(=O)N3)C=C2)CC1
CHEMBL241301; CC(CCC1=CC=C(O)C=C1)NC(=O)CC1=C(NC2=CC=CC=C12)C1=CC=CC=C1
CHEMBL427324; CC(C)[C@H]1CCN(CCOC2=CC=C(C=C2)[C@@H]2OC3=C(S[C@@H]2C2=CC=C(O)C=C2)C=C(O)C=C3)C1
CHEMBL361601; CC(C)[C@@H]1CCN(CCOC2=CC=C(C=C2)[C@@H]2OC3=C(S[C@@H]2C2=CC=C(O)C=C2)C=C(O)C=C3)C1
CHEMBL243791; CC(C)S(=O)(=O)C1=CC=C(C=C1)C1=C(OC2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2C=C1
CHEMBL149611; CC(C)C[C@@H](CN1CCC(C)(C(C)C1)C1=CC(O)=CC=C1)NC(=O)CCC1=CC=C(O)C=C1
CHEMBL396636; CC(C)CCCN1CCCC2=CC(OC3=NC=C(C=C3)C(N)=O)=CC=C2C1
CHEMBL1809264; CC(C)CC1=NC2=CC=C(OCC(N)=O)C=C2C(C2=CC=CC(C)=C2)=C1CN
CHEMBL2028971; CC(=O)NCCCC[C@H](NC(=O)[C@@H]1CC2=CC=CC=C2CN1C(=O)[C@@H](N)CC1=C(C)C=C(O)C=C1C)C(=O)NC1=CC=CC=C1
CHEMBL3143820; CC(=O)NCCCC[C@H](NC(=O)[C@@H]1CC2=C(CN1C(=O)[C@@H](N)CC1=C(C)C=C(O)C=C1C)C=CC=C2)C1=NC2=CC=CC=C2N1
CHEMBL1914857; CC(=O)NCCC1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)C1=CC=C(Cl)C=C1
CHEMBL1224230; CC(=O)NC1=CC=CC(=C1)C1CCN(CCCC2=NC3=CC=CC=C3N2C2=CC=C(F)C=C2)CC1
CHEMBL2059797; CC(=O)NC1=CC=C(C[C@@H](NC(=O)N2CCC(CC2)N2C(=O)NC3=CC=CC=C23)C(=O)N2CCC(CC2)N2CCCCC2)C=C1
CHEMBL1761100; CC(=O)NC1=CC(=CC=C1)C1CCN(CCCCCN2C3=CC=CC=C3N=C2C2=CC=CC=C2)CC1
CHEMBL401915; CC(=O)N1C2CCCC1C=C(CN1CCC(CC1)NC(=O)NC1=CC=CC(=C1)C(C)=O)C2
CHEMBL175; CC(C)Cc1ccc([C@H](C)C(=O)O)cc1
CHEMBL192965; CC(C)Cc1ccc([C@@H](C)C(=O)N[C@H](C)C(=O)O)cc1
CHEMBL192965; CC(C)Cc1ccc([C@@H](C)C(=O)N[C@H](C)C(=O)O)cc1
CHEMBL1083496; CCNC1CN(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL9688; CCN[C@H]1C[C@H](CC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL3415384; CCN[C@H]1CN(CCCO)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL545239; CCNC1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl
CHEMBL3415383; CCN[C@H]1CN(CCCO[N+](=O)[O-])S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL218490; CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL2092885; CCN[C@@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl
CHEMBL1907940; CCN[C@H]1CC(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
CHEMBL1201162; CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl
